t_5min,n,dev1intsolirr_avg
2012-02-01 16:15:00-10,29,177.206896551724
2012-02-01 16:20:00-10,28,155.714285714286
2012-02-01 16:25:00-10,28,135.678571428571
2012-02-01 16:30:00-10,29,115.103448275862
2012-02-01 16:35:00-10,29,95.3793103448276
2012-02-01 16:40:00-10,28,79.1785714285714
2012-02-01 16:45:00-10,28,62.9642857142857
2012-02-01 16:50:00-10,29,47.8965517241379
2012-02-01 16:55:00-10,28,35.5714285714286
2012-02-01 17:00:00-10,29,21.6896551724138
2012-02-01 17:05:00-10,28,14.5357142857143
2012-02-01 17:10:00-10,29,9.58620689655172
2012-02-01 17:15:00-10,28,5.5
2012-02-01 17:20:00-10,29,2.96551724137931
2012-02-01 17:25:00-10,28,1.53571428571429
2012-02-01 17:30:00-10,29,1
2012-02-01 17:35:00-10,28,0.0714285714285714
2012-02-01 17:40:00-10,29,0
2012-02-01 17:45:00-10,29,0.0344827586206897
2012-02-01 17:50:00-10,28,0.0714285714285714
2012-02-01 17:55:00-10,28,0.214285714285714
2012-02-01 18:00:00-10,12,0
2012-02-02 06:00:00-10,17,5.58823529411765
2012-02-02 06:05:00-10,28,8.32142857142857
2012-02-02 06:10:00-10,29,12.8275862068966
2012-02-02 06:15:00-10,28,16.9285714285714
2012-02-02 06:20:00-10,29,24.1379310344828
2012-02-02 06:25:00-10,28,46.1428571428571
2012-02-02 06:30:00-10,29,61.3793103448276
2012-02-02 06:35:00-10,28,79.2142857142857
2012-02-02 06:40:00-10,28,95.7142857142857
2012-02-02 06:45:00-10,29,117.413793103448
2012-02-02 06:50:00-10,28,138.571428571429
2012-02-02 06:55:00-10,29,160.862068965517
2012-02-02 07:00:00-10,28,183.5
2012-02-02 07:05:00-10,29,179.896551724138
2012-02-02 07:10:00-10,28,98.2142857142857
2012-02-02 07:15:00-10,28,111.642857142857
2012-02-02 07:20:00-10,29,222.758620689655
2012-02-02 07:25:00-10,29,232.48275862069
2012-02-02 07:30:00-10,28,330.678571428571
2012-02-02 07:35:00-10,28,351.714285714286
2012-02-02 07:40:00-10,28,380.392857142857
2012-02-02 07:45:00-10,29,355.344827586207
2012-02-02 07:50:00-10,29,349.275862068966
2012-02-02 07:55:00-10,28,340.928571428571
2012-02-02 08:00:00-10,28,390.035714285714
2012-02-02 08:05:00-10,29,303.965517241379
2012-02-02 08:10:00-10,28,418.035714285714
2012-02-02 08:15:00-10,28,463.357142857143
2012-02-02 08:20:00-10,29,428.51724137931
2012-02-02 08:25:00-10,29,528.448275862069
2012-02-02 08:30:00-10,28,376.928571428571
2012-02-02 08:35:00-10,29,664.068965517241
2012-02-02 08:40:00-10,28,480.357142857143
2012-02-02 08:45:00-10,29,615.448275862069
2012-02-02 08:50:00-10,28,580.357142857143
2012-02-02 08:55:00-10,28,502.714285714286
2012-02-02 09:00:00-10,29,734.413793103448
2012-02-02 09:05:00-10,28,849.857142857143
2012-02-02 09:10:00-10,29,726.931034482759
2012-02-02 09:15:00-10,28,712.892857142857
2012-02-02 09:20:00-10,29,782.137931034483
2012-02-02 09:25:00-10,28,818.285714285714
2012-02-02 09:30:00-10,29,799.137931034483
2012-02-02 09:35:00-10,28,718.535714285714
2012-02-02 09:40:00-10,29,776.241379310345
2012-02-02 09:45:00-10,28,736.035714285714
2012-02-02 09:50:00-10,28,764.714285714286
2012-02-02 09:55:00-10,29,679.51724137931
2012-02-02 10:00:00-10,28,894.571428571429
2012-02-02 10:05:00-10,29,910.103448275862
2012-02-02 10:10:00-10,28,917.107142857143
2012-02-02 10:15:00-10,29,899.931034482759
2012-02-02 10:20:00-10,28,895.892857142857
2012-02-02 10:25:00-10,29,897.862068965517
2012-02-02 10:30:00-10,28,906.892857142857
2012-02-02 10:35:00-10,29,918.379310344828
2012-02-02 10:40:00-10,28,934.821428571429
2012-02-02 10:45:00-10,29,931.48275862069
2012-02-02 10:50:00-10,28,732.071428571429
2012-02-02 10:55:00-10,29,928.758620689655
2012-02-02 11:00:00-10,28,967.642857142857
2012-02-02 11:05:00-10,29,986.068965517241
2012-02-02 11:10:00-10,28,966.571428571429
2012-02-02 11:15:00-10,28,962.75
2012-02-02 11:20:00-10,29,959.137931034483
2012-02-02 11:25:00-10,28,979.25
2012-02-02 11:30:00-10,28,992.464285714286
2012-02-02 11:35:00-10,28,987.321428571429
2012-02-02 11:40:00-10,29,974.379310344828
2012-02-02 11:45:00-10,28,987.178571428571
2012-02-02 11:50:00-10,29,1003.20689655172
2012-02-02 11:55:00-10,28,1002.14285714286
2012-02-02 12:00:00-10,28,1006.25
2012-02-02 12:05:00-10,29,1030
2012-02-02 12:10:00-10,28,1053.35714285714
2012-02-02 12:15:00-10,29,1025.41379310345
2012-02-02 12:20:00-10,28,1024.46428571429
2012-02-02 12:25:00-10,29,1065.34482758621
2012-02-02 12:30:00-10,28,1083.82142857143
2012-02-02 12:35:00-10,29,487.827586206897
2012-02-02 12:40:00-10,28,752.821428571429
2012-02-02 12:45:00-10,29,754.793103448276
2012-02-02 12:50:00-10,28,883.142857142857
2012-02-02 12:55:00-10,28,295.178571428571
2012-02-02 13:00:00-10,28,350.071428571429
2012-02-02 13:05:00-10,29,305.310344827586
2012-02-02 13:10:00-10,28,258.428571428571
2012-02-02 13:15:00-10,28,291.107142857143
2012-02-02 13:20:00-10,29,374.896551724138
2012-02-02 13:25:00-10,28,238.535714285714
2012-02-02 13:30:00-10,29,264.068965517241
2012-02-02 13:35:00-10,28,482
2012-02-02 13:40:00-10,28,346.571428571429
2012-02-02 13:45:00-10,28,249.607142857143
2012-02-02 13:50:00-10,29,264.689655172414
2012-02-02 13:55:00-10,28,365.785714285714
2012-02-02 14:00:00-10,29,245.344827586207
2012-02-02 14:05:00-10,28,204.321428571429
2012-02-02 14:10:00-10,28,223.321428571429
2012-02-02 14:15:00-10,29,214.965517241379
2012-02-02 14:20:00-10,28,252.035714285714
2012-02-02 14:25:00-10,28,369.428571428571
2012-02-02 14:30:00-10,28,203.892857142857
2012-02-02 14:35:00-10,29,202.931034482759
2012-02-02 14:40:00-10,28,204.107142857143
2012-02-02 14:45:00-10,29,187.275862068966
2012-02-02 14:50:00-10,28,267.821428571429
2012-02-02 14:55:00-10,29,502.068965517241
2012-02-02 15:00:00-10,28,429.821428571429
2012-02-02 15:05:00-10,28,567.892857142857
2012-02-02 15:10:00-10,28,523.178571428571
2012-02-02 15:15:00-10,29,479.620689655172
2012-02-02 15:20:00-10,28,430.25
2012-02-02 15:25:00-10,29,415.379310344828
2012-02-02 15:30:00-10,28,397.785714285714
2012-02-02 15:35:00-10,28,340.107142857143
2012-02-02 15:40:00-10,29,321.48275862069
2012-02-02 15:45:00-10,28,329.857142857143
2012-02-02 15:50:00-10,29,250.793103448276
2012-02-02 15:55:00-10,28,139.464285714286
2012-02-02 16:00:00-10,29,226.620689655172
2012-02-02 16:05:00-10,28,222.535714285714
2012-02-02 16:10:00-10,28,196.821428571429
2012-02-02 16:15:00-10,28,173.25
2012-02-02 16:20:00-10,29,149.551724137931
2012-02-02 16:25:00-10,28,130.678571428571
2012-02-02 16:30:00-10,28,113.357142857143
2012-02-02 16:35:00-10,29,94.0689655172414
2012-02-02 16:40:00-10,28,77.0357142857143
2012-02-02 16:45:00-10,28,62.0714285714286
2012-02-02 16:50:00-10,29,47.8965517241379
2012-02-02 16:55:00-10,28,35.6071428571429
2012-02-02 17:00:00-10,29,22.8965517241379
2012-02-02 17:05:00-10,28,14.75
2012-02-02 17:10:00-10,28,10.0357142857143
2012-02-02 17:15:00-10,28,6.25
2012-02-02 17:20:00-10,29,3.37931034482759
2012-02-02 17:25:00-10,28,1.57142857142857
2012-02-02 17:30:00-10,28,1
2012-02-02 17:35:00-10,29,0.206896551724138
2012-02-02 17:40:00-10,28,0.0357142857142857
2012-02-02 17:45:00-10,29,0
2012-02-02 17:50:00-10,28,0
2012-02-02 17:55:00-10,29,0
2012-02-02 18:00:00-10,11,0
2012-02-03 06:00:00-10,17,4.94117647058824
2012-02-03 06:05:00-10,28,7.32142857142857
2012-02-03 06:10:00-10,29,11.5862068965517
2012-02-03 06:15:00-10,28,16.3571428571429
2012-02-03 06:20:00-10,28,21.6428571428571
2012-02-03 06:25:00-10,29,30.7931034482759
2012-02-03 06:30:00-10,28,39.5357142857143
2012-02-03 06:35:00-10,28,49
2012-02-03 06:40:00-10,29,60.6896551724138
2012-02-03 06:45:00-10,28,73.6785714285714
2012-02-03 06:50:00-10,28,88.3214285714286
2012-02-03 06:55:00-10,28,105.714285714286
2012-02-03 07:00:00-10,29,127.034482758621
2012-02-03 07:05:00-10,28,154.714285714286
2012-02-03 07:10:00-10,28,185.642857142857
2012-02-03 07:15:00-10,29,221.931034482759
2012-02-03 07:20:00-10,28,255.464285714286
2012-02-03 07:25:00-10,29,279.034482758621
2012-02-03 07:30:00-10,28,301.464285714286
2012-02-03 07:35:00-10,28,323
2012-02-03 07:40:00-10,28,347.071428571429
2012-02-03 07:45:00-10,28,371.392857142857
2012-02-03 07:50:00-10,29,390.896551724138
2012-02-03 07:55:00-10,28,414.214285714286
2012-02-03 08:00:00-10,28,434.285714285714
2012-02-03 08:05:00-10,28,456.25
2012-02-03 08:10:00-10,29,476.48275862069
2012-02-03 08:15:00-10,28,496.964285714286
2012-02-03 08:20:00-10,28,517.357142857143
2012-02-03 08:25:00-10,29,537.068965517241
2012-02-03 08:30:00-10,28,562.071428571429
2012-02-03 08:35:00-10,28,588.214285714286
2012-02-03 08:40:00-10,29,609.758620689655
2012-02-03 08:45:00-10,28,634.928571428571
2012-02-03 08:50:00-10,28,621.464285714286
2012-02-03 08:55:00-10,28,535.357142857143
2012-02-03 09:00:00-10,28,574.571428571429
2012-02-03 09:05:00-10,29,585.655172413793
2012-02-03 09:10:00-10,28,706
2012-02-03 09:15:00-10,29,736.172413793103
2012-02-03 09:20:00-10,28,744.571428571429
2012-02-03 09:25:00-10,28,759.75
2012-02-03 09:30:00-10,29,772.448275862069
2012-02-03 09:35:00-10,28,734.428571428571
2012-02-03 09:40:00-10,28,807.25
2012-02-03 09:45:00-10,29,815.931034482759
2012-02-03 09:50:00-10,29,824.137931034483
2012-02-03 09:55:00-10,28,838.178571428571
2012-02-03 10:00:00-10,28,846.714285714286
2012-02-03 10:05:00-10,28,853.821428571429
2012-02-03 10:10:00-10,28,864
2012-02-03 10:15:00-10,28,874.571428571429
2012-02-03 10:20:00-10,29,885.586206896552
2012-02-03 10:25:00-10,29,895.51724137931
2012-02-03 10:30:00-10,28,900.964285714286
2012-02-03 10:35:00-10,28,910.714285714286
2012-02-03 10:40:00-10,29,918.620689655172
2012-02-03 10:45:00-10,28,924.607142857143
2012-02-03 10:50:00-10,29,932.724137931035
2012-02-03 10:55:00-10,28,935.892857142857
2012-02-03 11:00:00-10,29,942.206896551724
2012-02-03 11:05:00-10,28,932.464285714286
2012-02-03 11:10:00-10,29,938
2012-02-03 11:15:00-10,28,941.25
2012-02-03 11:20:00-10,29,942.344827586207
2012-02-03 11:25:00-10,28,943.25
2012-02-03 11:30:00-10,29,950.620689655172
2012-02-03 11:35:00-10,28,952
2012-02-03 11:40:00-10,29,949.965517241379
2012-02-03 11:45:00-10,28,948.428571428571
2012-02-03 11:50:00-10,28,943.928571428571
2012-02-03 11:55:00-10,29,946.827586206897
2012-02-03 12:00:00-10,28,943.071428571429
2012-02-03 12:05:00-10,28,943.821428571429
2012-02-03 12:10:00-10,29,938.068965517241
2012-02-03 12:15:00-10,28,937.357142857143
2012-02-03 12:20:00-10,28,933.285714285714
2012-02-03 12:25:00-10,29,928.48275862069
2012-02-03 12:30:00-10,28,918
2012-02-03 12:35:00-10,28,911.357142857143
2012-02-03 12:40:00-10,29,906.172413793103
2012-02-03 12:45:00-10,28,897.785714285714
2012-02-03 12:50:00-10,29,887.965517241379
2012-02-03 12:55:00-10,28,878.392857142857
2012-02-03 13:00:00-10,28,869.928571428571
2012-02-03 13:05:00-10,29,860.413793103448
2012-02-03 13:10:00-10,28,848.642857142857
2012-02-03 13:15:00-10,28,841.142857142857
2012-02-03 13:20:00-10,28,830.214285714286
2012-02-03 13:25:00-10,28,820.107142857143
2012-02-03 13:30:00-10,29,806.413793103448
2012-02-03 13:35:00-10,28,788.964285714286
2012-02-03 13:40:00-10,28,780.785714285714
2012-02-03 13:45:00-10,29,766.620689655172
2012-02-03 13:50:00-10,28,751.428571428571
2012-02-03 13:55:00-10,28,736.5
2012-02-03 14:00:00-10,28,722.642857142857
2012-02-03 14:05:00-10,28,709.071428571429
2012-02-03 14:10:00-10,29,692.448275862069
2012-02-03 14:15:00-10,28,677.392857142857
2012-02-03 14:20:00-10,28,659.785714285714
2012-02-03 14:25:00-10,28,644.107142857143
2012-02-03 14:30:00-10,29,625.172413793103
2012-02-03 14:35:00-10,28,604.571428571429
2012-02-03 14:40:00-10,29,589.068965517241
2012-02-03 14:45:00-10,28,570.678571428571
2012-02-03 14:50:00-10,28,550.392857142857
2012-02-03 14:55:00-10,29,528.206896551724
2012-02-03 15:00:00-10,28,511.857142857143
2012-02-03 15:05:00-10,28,491.642857142857
2012-02-03 15:10:00-10,29,467.655172413793
2012-02-03 15:15:00-10,28,447.392857142857
2012-02-03 15:20:00-10,29,423.172413793103
2012-02-03 15:25:00-10,28,397.714285714286
2012-02-03 15:30:00-10,28,379.178571428571
2012-02-03 15:35:00-10,28,355.571428571429
2012-02-03 15:40:00-10,29,332.206896551724
2012-02-03 15:45:00-10,28,309.285714285714
2012-02-03 15:50:00-10,29,286.206896551724
2012-02-03 15:55:00-10,28,263.5
2012-02-03 16:00:00-10,28,242.25
2012-02-03 16:05:00-10,29,171.724137931034
2012-02-03 16:10:00-10,28,197.357142857143
2012-02-03 16:15:00-10,28,176.535714285714
2012-02-03 16:20:00-10,29,153.241379310345
2012-02-03 16:25:00-10,28,127.75
2012-02-03 16:30:00-10,28,67.2142857142857
2012-02-03 16:35:00-10,29,50.2413793103448
2012-02-03 16:40:00-10,28,48.5
2012-02-03 16:45:00-10,29,37.7586206896552
2012-02-03 16:50:00-10,28,40.1071428571429
2012-02-03 16:55:00-10,28,32.7857142857143
2012-02-03 17:00:00-10,28,22.1428571428571
2012-02-03 17:05:00-10,28,14.5357142857143
2012-02-03 17:10:00-10,29,9.6551724137931
2012-02-03 17:15:00-10,28,5.03571428571429
2012-02-03 17:20:00-10,28,2.75
2012-02-03 17:25:00-10,29,1.10344827586207
2012-02-03 17:30:00-10,28,0.107142857142857
2012-02-03 17:35:00-10,29,0
2012-02-03 17:40:00-10,28,0
2012-02-03 17:45:00-10,28,0
2012-02-03 17:50:00-10,29,0
2012-02-03 17:55:00-10,28,0
2012-02-03 18:00:00-10,11,0
2012-02-04 06:00:00-10,17,5.82352941176471
2012-02-04 06:05:00-10,28,8.85714285714286
2012-02-04 06:10:00-10,28,12.5
2012-02-04 06:15:00-10,29,16.4137931034483
2012-02-04 06:20:00-10,28,20.3928571428571
2012-02-04 06:25:00-10,28,40.1071428571429
2012-02-04 06:30:00-10,29,56.2068965517241
2012-02-04 06:35:00-10,28,74.5357142857143
2012-02-04 06:40:00-10,29,94.6551724137931
2012-02-04 06:45:00-10,28,114.964285714286
2012-02-04 06:50:00-10,28,136.785714285714
2012-02-04 06:55:00-10,29,156.137931034483
2012-02-04 07:00:00-10,28,174.5
2012-02-04 07:05:00-10,28,194.785714285714
2012-02-04 07:10:00-10,29,218.310344827586
2012-02-04 07:15:00-10,28,244.714285714286
2012-02-04 07:20:00-10,29,267.896551724138
2012-02-04 07:25:00-10,28,294.607142857143
2012-02-04 07:30:00-10,28,315.785714285714
2012-02-04 07:35:00-10,29,340.379310344828
2012-02-04 07:40:00-10,28,362.5
2012-02-04 07:45:00-10,29,384.137931034483
2012-02-04 07:50:00-10,28,404.678571428571
2012-02-04 07:55:00-10,28,427.464285714286
2012-02-04 08:00:00-10,29,449.068965517241
2012-02-04 08:05:00-10,28,470.107142857143
2012-02-04 08:10:00-10,28,490.785714285714
2012-02-04 08:15:00-10,29,511.275862068966
2012-02-04 08:20:00-10,28,531.714285714286
2012-02-04 08:25:00-10,28,548.821428571429
2012-02-04 08:30:00-10,28,570.5
2012-02-04 08:35:00-10,29,583.379310344828
2012-02-04 08:40:00-10,28,615.428571428571
2012-02-04 08:45:00-10,29,560.689655172414
2012-02-04 08:50:00-10,28,653.607142857143
2012-02-04 08:55:00-10,29,673.827586206897
2012-02-04 09:00:00-10,28,688.535714285714
2012-02-04 09:05:00-10,29,696.896551724138
2012-02-04 09:10:00-10,28,707.714285714286
2012-02-04 09:15:00-10,28,727.5
2012-02-04 09:20:00-10,28,737.785714285714
2012-02-04 09:25:00-10,29,757.413793103448
2012-02-04 09:30:00-10,28,770.142857142857
2012-02-04 09:35:00-10,28,787.285714285714
2012-02-04 09:40:00-10,29,804.551724137931
2012-02-04 09:45:00-10,28,816.857142857143
2012-02-04 09:50:00-10,29,834
2012-02-04 09:55:00-10,28,848.25
2012-02-04 10:00:00-10,28,882.928571428571
2012-02-04 10:05:00-10,28,879.357142857143
2012-02-04 10:10:00-10,29,911.413793103448
2012-02-04 10:15:00-10,29,895.310344827586
2012-02-04 10:20:00-10,28,899.214285714286
2012-02-04 10:25:00-10,28,903.571428571429
2012-02-04 10:30:00-10,29,910.48275862069
2012-02-04 10:35:00-10,28,916.428571428571
2012-02-04 10:40:00-10,28,926.285714285714
2012-02-04 10:45:00-10,29,934.379310344828
2012-02-04 10:50:00-10,28,939.964285714286
2012-02-04 10:55:00-10,28,942.964285714286
2012-02-04 11:00:00-10,29,948.724137931035
2012-02-04 11:05:00-10,28,949.928571428571
2012-02-04 11:10:00-10,28,965.392857142857
2012-02-04 11:15:00-10,29,1013.75862068966
2012-02-04 11:20:00-10,28,964.642857142857
2012-02-04 11:25:00-10,29,987.172413793103
2012-02-04 11:30:00-10,28,996.5
2012-02-04 11:35:00-10,28,1011.28571428571
2012-02-04 11:40:00-10,28,878.607142857143
2012-02-04 11:45:00-10,29,1073.75862068966
2012-02-04 11:50:00-10,28,620.107142857143
2012-02-04 11:55:00-10,29,893.586206896552
2012-02-04 12:00:00-10,28,672
2012-02-04 12:05:00-10,28,1008.14285714286
2012-02-04 12:10:00-10,28,991.214285714286
2012-02-04 12:15:00-10,29,1049.8275862069
2012-02-04 12:20:00-10,28,845.928571428571
2012-02-04 12:25:00-10,28,477.464285714286
2012-02-04 12:30:00-10,29,612.172413793103
2012-02-04 12:35:00-10,28,749.071428571429
2012-02-04 12:40:00-10,28,693.928571428571
2012-02-04 12:45:00-10,29,651.724137931035
2012-02-04 12:50:00-10,28,1149.75
2012-02-04 12:55:00-10,28,927.785714285714
2012-02-04 13:00:00-10,28,745.214285714286
2012-02-04 13:05:00-10,29,880.793103448276
2012-02-04 13:10:00-10,28,753.285714285714
2012-02-04 13:15:00-10,28,738.571428571429
2012-02-04 13:20:00-10,29,1053.55172413793
2012-02-04 13:25:00-10,28,796.464285714286
2012-02-04 13:30:00-10,29,914.034482758621
2012-02-04 13:35:00-10,28,878.214285714286
2012-02-04 13:40:00-10,28,889.25
2012-02-04 13:45:00-10,29,877.586206896552
2012-02-04 13:50:00-10,28,837.392857142857
2012-02-04 13:55:00-10,29,823
2012-02-04 14:00:00-10,28,845.107142857143
2012-02-04 14:05:00-10,28,841.321428571429
2012-02-04 14:10:00-10,29,839.034482758621
2012-02-04 14:15:00-10,28,502.892857142857
2012-02-04 14:20:00-10,29,768.51724137931
2012-02-04 14:25:00-10,28,739.535714285714
2012-02-04 14:30:00-10,28,621.035714285714
2012-02-04 14:35:00-10,29,450
2012-02-04 14:40:00-10,28,618.428571428571
2012-02-04 14:45:00-10,28,239.857142857143
2012-02-04 14:50:00-10,29,326.48275862069
2012-02-04 14:55:00-10,28,426.535714285714
2012-02-04 15:00:00-10,29,166.758620689655
2012-02-04 15:05:00-10,28,354.035714285714
2012-02-04 15:10:00-10,29,435.655172413793
2012-02-04 15:15:00-10,28,573.571428571429
2012-02-04 15:20:00-10,29,544
2012-02-04 15:25:00-10,28,499.714285714286
2012-02-04 15:30:00-10,29,440.827586206897
2012-02-04 15:35:00-10,28,452.178571428571
2012-02-04 15:40:00-10,28,405.464285714286
2012-02-04 15:45:00-10,29,374.758620689655
2012-02-04 15:50:00-10,28,354.392857142857
2012-02-04 15:55:00-10,29,328.793103448276
2012-02-04 16:00:00-10,28,306.964285714286
2012-02-04 16:05:00-10,28,283.392857142857
2012-02-04 16:10:00-10,29,260.034482758621
2012-02-04 16:15:00-10,28,220.035714285714
2012-02-04 16:20:00-10,28,181.285714285714
2012-02-04 16:25:00-10,29,138.724137931034
2012-02-04 16:30:00-10,28,110.25
2012-02-04 16:35:00-10,29,81.8965517241379
2012-02-04 16:40:00-10,28,81
2012-02-04 16:45:00-10,28,77.0714285714286
2012-02-04 16:50:00-10,29,50.7931034482759
2012-02-04 16:55:00-10,28,37.0357142857143
2012-02-04 17:00:00-10,28,23.9642857142857
2012-02-04 17:05:00-10,29,12.8965517241379
2012-02-04 17:10:00-10,28,7
2012-02-04 17:15:00-10,28,4.14285714285714
2012-02-04 17:20:00-10,29,2.55172413793103
2012-02-04 17:25:00-10,28,1.10714285714286
2012-02-04 17:30:00-10,29,0.482758620689655
2012-02-04 17:35:00-10,28,0
2012-02-04 17:40:00-10,28,0
2012-02-04 17:45:00-10,29,0
2012-02-04 17:50:00-10,28,0
2012-02-04 17:55:00-10,28,0
2012-02-04 18:00:00-10,12,0
2012-02-05 06:00:00-10,18,5.22222222222222
2012-02-05 06:05:00-10,28,7.60714285714286
2012-02-05 06:10:00-10,28,11.3214285714286
2012-02-05 06:15:00-10,29,15.0344827586207
2012-02-05 06:20:00-10,28,22.2857142857143
2012-02-05 06:25:00-10,28,32.5
2012-02-05 06:30:00-10,28,43.2142857142857
2012-02-05 06:35:00-10,29,52.8620689655172
2012-02-05 06:40:00-10,28,63.0714285714286
2012-02-05 06:45:00-10,28,77.6428571428571
2012-02-05 06:50:00-10,29,94.8620689655172
2012-02-05 06:55:00-10,28,117.071428571429
2012-02-05 07:00:00-10,28,145.357142857143
2012-02-05 07:05:00-10,29,180.103448275862
2012-02-05 07:10:00-10,28,217.107142857143
2012-02-05 07:15:00-10,29,250.827586206897
2012-02-05 07:20:00-10,28,273.892857142857
2012-02-05 07:25:00-10,28,300.214285714286
2012-02-05 07:30:00-10,29,311.758620689655
2012-02-05 07:35:00-10,28,342.642857142857
2012-02-05 07:40:00-10,28,364.857142857143
2012-02-05 07:45:00-10,28,386.392857142857
2012-02-05 07:50:00-10,29,408.931034482759
2012-02-05 07:55:00-10,28,425.785714285714
2012-02-05 08:00:00-10,28,452.107142857143
2012-02-05 08:05:00-10,29,433.896551724138
2012-02-05 08:10:00-10,28,501.107142857143
2012-02-05 08:15:00-10,28,515.107142857143
2012-02-05 08:20:00-10,28,536.214285714286
2012-02-05 08:25:00-10,29,552.586206896552
2012-02-05 08:30:00-10,28,541.821428571429
2012-02-05 08:35:00-10,28,559.964285714286
2012-02-05 08:40:00-10,29,616.137931034483
2012-02-05 08:45:00-10,28,641.107142857143
2012-02-05 08:50:00-10,28,615.75
2012-02-05 08:55:00-10,29,667.310344827586
2012-02-05 09:00:00-10,28,685.178571428571
2012-02-05 09:05:00-10,28,717.75
2012-02-05 09:10:00-10,29,737.758620689655
2012-02-05 09:15:00-10,28,634.25
2012-02-05 09:20:00-10,29,776.413793103448
2012-02-05 09:25:00-10,28,855.5
