address,db_time,uptime_ms,bmp085_temp_decic,bmp085_press_pa,batt_mv,panel_mv,apogee_mv,apogee_w_m2,panel_ma
104,2013-07-08 03:03:36.754369-10,364953209,283,100789,3905,0,327,1635,18150
102,2013-07-08 03:03:42.597316-10,362999600,0,234,3602,0,40,200,19030
104,2013-07-08 03:03:51.566351-10,364968009,283,100782,3934,0,327,1635,18350
102,2013-07-08 03:03:57.376325-10,363014400,0,234,3577,0,40,200,18750
104,2013-07-08 03:04:06.374042-10,364982809,283,100784,3919,0,327,1635,18260
102,2013-07-08 03:04:12.160333-10,363029200,0,234,3587,0,40,200,19220
104,2013-07-08 03:04:21.192364-10,364997609,283,100787,3900,0,328,1640,17800
102,2013-07-08 03:04:26.949343-10,363044000,0,234,3582,0,40,200,18340
104,2013-07-08 03:04:35.995396-10,365012409,283,100791,3919,0,327,1635,17360
102,2013-07-08 03:04:41.724351-10,363058800,0,234,3602,0,40,200,18550
104,2013-07-08 03:04:50.807382-10,365027209,283,100784,3944,0,327,1635,17880
102,2013-07-08 03:04:56.50836-10,363073600,0,234,3582,0,40,200,18900
104,2013-07-08 03:05:05.614408-10,365042009,283,100782,3905,0,327,1635,18030
102,2013-07-08 03:05:11.286381-10,363088400,0,234,3607,0,40,200,18900
104,2013-07-08 03:05:20.427397-10,365056809,283,100778,3944,0,327,1635,17590
102,2013-07-08 03:05:26.070276-10,363103200,0,234,3582,0,40,200,18740
104,2013-07-08 03:05:35.241435-10,365071609,283,100779,3919,0,327,1635,17530
102,2013-07-08 03:05:40.867385-10,363118000,0,234,3607,0,40,200,18670
104,2013-07-08 03:05:50.050422-10,365086409,283,100782,3919,0,328,1640,18100
102,2013-07-08 03:05:55.631395-10,363132800,0,234,3607,0,40,200,19440
104,2013-07-08 03:06:04.859457-10,365101209,283,100779,3924,0,327,1635,17870
102,2013-07-08 03:06:10.416414-10,363147600,0,234,3587,0,40,200,19410
104,2013-07-08 03:06:19.670437-10,365116009,283,100782,3919,0,328,1640,18020
102,2013-07-08 03:06:25.210417-10,363162400,0,234,3563,0,40,200,18650
104,2013-07-08 03:06:34.49048-10,365130809,283,100789,3934,0,327,1635,18030
102,2013-07-08 03:06:39.980428-10,363177200,0,234,3597,0,40,200,19100
104,2013-07-08 03:06:49.30046-10,365145609,283,100788,3895,0,328,1640,18250
102,2013-07-08 03:06:54.768437-10,363192000,0,234,3563,0,40,200,19180
104,2013-07-08 03:07:04.111485-10,365160409,283,100779,3924,0,327,1635,18230
102,2013-07-08 03:07:09.54844-10,363206800,0,234,3597,0,40,200,19030
104,2013-07-08 03:07:18.91751-10,365175209,283,100789,3900,0,327,1635,17880
102,2013-07-08 03:07:24.329467-10,363221600,0,234,3597,0,40,200,18830
104,2013-07-08 03:07:33.728495-10,365190009,283,100788,3914,0,327,1635,18230
102,2013-07-08 03:07:39.112467-10,363236400,0,234,3563,0,40,200,18960
104,2013-07-08 03:07:48.539496-10,365204809,283,100775,3914,0,327,1635,18550
102,2013-07-08 03:07:53.905498-10,363251200,0,234,3592,0,39,195,19310
104,2013-07-08 03:08:03.346525-10,365219609,283,100788,3919,0,328,1640,17960
102,2013-07-08 03:08:08.678483-10,363266000,0,234,3563,0,40,200,19320
104,2013-07-08 03:08:18.161551-10,365234409,283,100770,3895,0,327,1635,17900
102,2013-07-08 03:08:23.463489-10,363280800,0,234,3602,0,39,195,19390
104,2013-07-08 03:08:32.968558-10,365249209,283,100779,3944,0,327,1635,18040
102,2013-07-08 03:08:38.243499-10,363295600,0,234,3563,0,39,195,19160
104,2013-07-08 03:08:47.782529-10,365264009,283,100786,3919,0,327,1635,18180
102,2013-07-08 03:08:53.029328-10,363310400,0,234,3563,0,40,200,18640
104,2013-07-08 03:09:02.597571-10,365278809,283,100785,3890,0,327,1635,18110
102,2013-07-08 03:09:07.80955-10,363325200,0,234,3592,0,40,200,19190
104,2013-07-08 03:09:17.404558-10,365293609,283,100781,3924,0,327,1635,17970
102,2013-07-08 03:09:22.603526-10,363340000,0,234,3597,0,40,200,19140
104,2013-07-08 03:09:32.217601-10,365308409,283,100788,3890,0,328,1640,17940
102,2013-07-08 03:09:37.377574-10,363354800,0,234,3563,0,40,200,18990
104,2013-07-08 03:09:47.026585-10,365323209,283,100780,3919,0,327,1635,18200
102,2013-07-08 03:09:52.155549-10,363369600,0,234,3577,0,40,200,18950
104,2013-07-08 03:10:01.835592-10,365338009,283,100782,3890,0,327,1635,17930
102,2013-07-08 03:10:06.940563-10,363384400,0,234,3567,0,40,200,19020
104,2013-07-08 03:10:16.64562-10,365352809,283,100781,3924,0,327,1635,18370
102,2013-07-08 03:10:21.722557-10,363399200,0,234,3597,0,40,200,19240
104,2013-07-08 03:10:31.456616-10,365367609,283,100787,3895,0,328,1640,18460
102,2013-07-08 03:10:36.504588-10,363414000,0,234,3597,0,40,200,19290
104,2013-07-08 03:10:46.266603-10,365382409,283,100782,3905,0,327,1635,17870
102,2013-07-08 03:10:51.2816-10,363428800,0,234,3567,0,40,200,18990
104,2013-07-08 03:11:01.080626-10,365397209,283,100793,3919,0,328,1640,17940
102,2013-07-08 03:11:06.069621-10,363443600,0,234,3602,0,40,200,18920
104,2013-07-08 03:11:15.891618-10,365412009,283,100781,3919,0,327,1635,18290
102,2013-07-08 03:11:20.851594-10,363458400,0,234,3563,0,40,200,19240
104,2013-07-08 03:11:30.705651-10,365426809,283,100778,3944,0,327,1635,18220
102,2013-07-08 03:11:35.635625-10,363473200,0,234,3592,0,40,200,18990
104,2013-07-08 03:11:45.513671-10,365441609,283,100779,3905,0,327,1635,17940
102,2013-07-08 03:11:50.416611-10,363488000,0,234,3592,0,40,200,18800
104,2013-07-08 03:12:00.323653-10,365456409,283,100790,3944,0,327,1635,17980
102,2013-07-08 03:12:05.202645-10,363502800,0,234,3582,0,41,205,19360
104,2013-07-08 03:12:15.131659-10,365471209,283,100788,3905,0,327,1635,18020
102,2013-07-08 03:12:19.985662-10,363517600,0,234,3602,0,40,200,18980
104,2013-07-08 03:12:29.948666-10,365486009,283,100781,3895,0,327,1635,17930
102,2013-07-08 03:12:34.766662-10,363532400,0,234,3577,0,40,200,19460
104,2013-07-08 03:12:44.761711-10,365500809,283,100779,3890,0,328,1640,18230
102,2013-07-08 03:12:49.548648-10,363547200,0,234,3577,0,40,200,19180
104,2013-07-08 03:12:59.563682-10,365515609,283,100778,3944,0,327,1635,18450
102,2013-07-08 03:13:04.334677-10,363562000,0,234,3587,0,40,200,19160
104,2013-07-08 03:13:14.389721-10,365530409,283,100783,3919,0,327,1635,18170
102,2013-07-08 03:13:19.117694-10,363576800,0,234,3582,0,40,200,18700
104,2013-07-08 03:13:29.189728-10,365545209,283,100783,3895,0,327,1635,17900
102,2013-07-08 03:13:33.894699-10,363591600,0,234,3582,0,40,200,18800
104,2013-07-08 03:13:43.997774-10,365560009,283,100788,3944,0,327,1635,17750
102,2013-07-08 03:13:48.677719-10,363606400,0,234,3602,0,41,205,19450
104,2013-07-08 03:13:58.808721-10,365574809,283,100781,3934,0,327,1635,18020
102,2013-07-08 03:14:03.462712-10,363621200,0,234,3602,0,41,205,19400
104,2013-07-08 03:14:13.624735-10,365589609,283,100780,3919,0,327,1635,18230
102,2013-07-08 03:14:18.246704-10,363636000,0,234,3602,0,40,200,18730
104,2013-07-08 03:14:28.432741-10,365604409,283,100779,3944,0,327,1635,18130
102,2013-07-08 03:14:33.025735-10,363650800,0,234,3563,0,41,205,18860
104,2013-07-08 03:14:43.240764-10,365619209,283,100773,3934,0,327,1635,17800
102,2013-07-08 03:14:47.810717-10,363665600,0,234,3582,0,41,205,19350
104,2013-07-08 03:14:58.054754-10,365634009,283,100777,3914,0,327,1635,18090
102,2013-07-08 03:15:02.593776-10,363680400,0,234,3577,0,41,205,19090
104,2013-07-08 03:15:12.866779-10,365648809,283,100779,3924,0,327,1635,18210
102,2013-07-08 03:15:17.373767-10,363695200,0,234,3587,0,40,200,18900
104,2013-07-08 03:15:27.675779-10,365663609,283,100785,3924,0,327,1635,18060
102,2013-07-08 03:15:32.172749-10,363710000,0,234,3553,0,41,205,18900
104,2013-07-08 03:15:42.485828-10,365678409,283,100778,3934,0,327,1635,18580
102,2013-07-08 03:15:46.949786-10,363724800,0,234,3563,0,41,205,19130
104,2013-07-08 03:15:57.296792-10,365693209,283,100778,3919,0,327,1635,18120
102,2013-07-08 03:16:01.721809-10,363739600,0,234,3582,0,41,205,19190
104,2013-07-08 03:16:12.107814-10,365708009,284,100776,3910,0,327,1635,17730
102,2013-07-08 03:16:16.512776-10,363754400,0,234,3577,0,41,205,19070
104,2013-07-08 03:16:26.925842-10,365722809,284,100783,3919,0,327,1635,18020
102,2013-07-08 03:16:31.293813-10,363769200,0,234,3572,0,41,205,18870
104,2013-07-08 03:16:41.727828-10,365737609,283,100783,3944,0,327,1635,18250
102,2013-07-08 03:16:46.070797-10,363784000,0,234,3592,0,40,200,18990
104,2013-07-08 03:16:56.539829-10,365752409,284,100787,3910,0,327,1635,18310
102,2013-07-08 03:17:00.855814-10,363798800,0,234,3563,0,41,205,19230
104,2013-07-08 03:17:11.35389-10,365767209,284,100785,3929,0,327,1635,18010
102,2013-07-08 03:17:15.631832-10,363813600,0,234,3592,0,41,205,19390
104,2013-07-08 03:17:26.171843-10,365782009,284,100787,3910,0,328,1640,17890
102,2013-07-08 03:17:30.412824-10,363828400,0,234,3572,0,41,205,19010
104,2013-07-08 03:17:40.975866-10,365796809,284,100777,3934,0,327,1635,17990
102,2013-07-08 03:17:45.209858-10,363843200,0,234,3563,0,41,205,18790
104,2013-07-08 03:17:55.785889-10,365811609,284,100772,3919,0,327,1635,18260
102,2013-07-08 03:17:59.979844-10,363858000,0,234,3602,0,41,205,18720
104,2013-07-08 03:18:10.596884-10,365826409,284,100783,3895,0,328,1640,18120
102,2013-07-08 03:18:14.766845-10,363872800,0,234,3553,0,41,205,19220
104,2013-07-08 03:18:25.407883-10,365841209,284,100779,3885,0,328,1640,18230
102,2013-07-08 03:18:29.544858-10,363887600,0,234,3553,0,41,205,19500
104,2013-07-08 03:18:40.219913-10,365856009,284,100779,3929,0,327,1635,17930
102,2013-07-08 03:18:44.326871-10,363902400,0,234,3563,0,41,205,19020
104,2013-07-08 03:18:55.037933-10,365870809,284,100785,3929,0,327,1635,17970
102,2013-07-08 03:18:59.11288-10,363917200,0,234,3572,0,41,205,18740
104,2013-07-08 03:19:09.84092-10,365885609,284,100783,3910,0,327,1635,18140
102,2013-07-08 03:19:13.896882-10,363932000,0,234,3602,0,41,205,19250
104,2013-07-08 03:19:24.651925-10,365900409,284,100780,3919,0,327,1635,18310
102,2013-07-08 03:19:28.678894-10,363946800,0,234,3592,0,41,205,19010
104,2013-07-08 03:19:39.459952-10,365915209,284,100776,3895,0,328,1640,18170
102,2013-07-08 03:19:43.462908-10,363961600,0,234,3582,0,41,205,18890
104,2013-07-08 03:19:54.278938-10,365930009,284,100781,3895,0,327,1635,17820
102,2013-07-08 03:19:58.238913-10,363976400,0,234,3572,0,41,205,19210
104,2013-07-08 03:20:09.090962-10,365944809,284,100778,3919,0,327,1635,17910
102,2013-07-08 03:20:13.027926-10,363991200,0,234,3587,0,41,205,19160
104,2013-07-08 03:20:23.892959-10,365959609,284,100785,3919,0,327,1635,18160
102,2013-07-08 03:20:27.805942-10,364006000,0,234,3592,0,41,205,19030
104,2013-07-08 03:20:38.70398-10,365974409,284,100786,3905,0,327,1635,18310
102,2013-07-08 03:20:42.592955-10,364020800,0,234,3567,0,41,205,19020
104,2013-07-08 03:20:53.515979-10,365989209,284,100785,3919,0,327,1635,18080
102,2013-07-08 03:20:57.374955-10,364035600,0,234,3582,0,41,205,18970
104,2013-07-08 03:21:08.326006-10,366004009,284,100784,3919,0,327,1635,18200
102,2013-07-08 03:21:12.15596-10,364050400,0,234,3577,0,41,205,19220
104,2013-07-08 03:21:23.143001-10,366018809,284,100782,3944,0,327,1635,18100
102,2013-07-08 03:21:26.937971-10,364065200,0,234,3587,0,41,205,18900
104,2013-07-08 03:21:37.949024-10,366033609,284,100781,3905,0,327,1635,18000
102,2013-07-08 03:21:41.720988-10,364080000,0,234,3577,0,41,205,19360
104,2013-07-08 03:21:52.759014-10,366048409,284,100776,3934,0,327,1635,18400
102,2013-07-08 03:21:56.501986-10,364094800,0,234,3602,0,41,205,19270
104,2013-07-08 03:22:07.568032-10,366063209,284,100775,3895,0,328,1640,18240
102,2013-07-08 03:22:11.291994-10,364109600,0,234,3602,0,41,205,18770
104,2013-07-08 03:22:22.382035-10,366078009,284,100782,3934,0,327,1635,17990
102,2013-07-08 03:22:26.072007-10,364124400,0,234,3553,0,41,205,18750
104,2013-07-08 03:22:37.191049-10,366092809,284,100776,3919,0,327,1635,17970
102,2013-07-08 03:22:40.860013-10,364139200,0,234,3567,0,42,210,19360
104,2013-07-08 03:22:52.013054-10,366107609,284,100776,3895,0,327,1635,17840
102,2013-07-08 03:22:55.633022-10,364154000,0,234,3577,0,41,205,19260
104,2013-07-08 03:23:06.820071-10,366122409,284,100782,3914,0,328,1640,18350
102,2013-07-08 03:23:10.418033-10,364168800,0,234,3563,0,41,205,18910
104,2013-07-08 03:23:21.635059-10,366137209,284,100781,3929,0,327,1635,18170
102,2013-07-08 03:23:25.201038-10,364183600,0,234,3567,0,42,210,18880
104,2013-07-08 03:23:36.440096-10,366152009,284,100782,3929,0,327,1635,17770
102,2013-07-08 03:23:39.989054-10,364198400,0,234,3567,0,42,210,19070
104,2013-07-08 03:23:51.249095-10,366166809,284,100778,3914,0,328,1640,18300
102,2013-07-08 03:23:54.766056-10,364213200,0,234,3597,0,42,210,19230
104,2013-07-08 03:24:06.058103-10,366181609,284,100780,3885,0,328,1640,18140
102,2013-07-08 03:24:09.548062-10,364228000,0,234,3587,0,41,205,19250
104,2013-07-08 03:24:20.872101-10,366196409,284,100778,3919,0,327,1635,18050
102,2013-07-08 03:24:24.329077-10,364242800,0,234,3592,0,42,210,19130
104,2013-07-08 03:24:35.680127-10,366211209,284,100776,3910,0,328,1640,18070
102,2013-07-08 03:24:39.111097-10,364257600,0,234,3563,0,42,210,19240
104,2013-07-08 03:24:50.489121-10,366226009,284,100773,3914,0,328,1640,18060
102,2013-07-08 03:24:53.89609-10,364272400,0,234,3577,0,42,210,18820
104,2013-07-08 03:25:05.308145-10,366240809,284,100775,3895,0,328,1640,18180
102,2013-07-08 03:25:08.681103-10,364287200,0,234,3572,0,42,210,19160
104,2013-07-08 03:25:20.110142-10,366255609,284,100782,3880,0,328,1640,17940
102,2013-07-08 03:25:23.455112-10,364302000,0,234,3567,0,42,210,19160
104,2013-07-08 03:25:34.925162-10,366270409,284,100775,3885,0,327,1635,17630
102,2013-07-08 03:25:38.239122-10,364316800,0,234,3577,0,42,210,18640
104,2013-07-08 03:25:49.73516-10,366285209,284,100773,3919,0,327,1635,18100
102,2013-07-08 03:25:53.035129-10,364331600,0,234,3587,0,42,210,18470
104,2013-07-08 03:26:04.556182-10,366300009,284,100776,3895,0,328,1640,18010
102,2013-07-08 03:26:07.820139-10,364346400,0,234,3577,0,42,210,18870
104,2013-07-08 03:26:19.360174-10,366314809,284,100780,3919,0,328,1640,17390
102,2013-07-08 03:26:22.597145-10,364361200,0,234,3577,0,42,210,18900
104,2013-07-08 03:26:34.166199-10,366329609,284,100781,3924,0,327,1635,17800
102,2013-07-08 03:26:37.370159-10,364376000,0,234,3577,0,42,210,18350
104,2013-07-08 03:26:48.979196-10,366344409,284,100783,3905,0,327,1635,17680
102,2013-07-08 03:26:52.155166-10,364390800,0,234,3587,0,42,210,18390
104,2013-07-08 03:27:03.788215-10,366359209,284,100780,3890,0,328,1640,17770
102,2013-07-08 03:27:06.938193-10,364405600,0,234,3587,0,42,210,18550
104,2013-07-08 03:27:18.600216-10,366374009,284,100776,3929,0,327,1635,17820
102,2013-07-08 03:27:21.718183-10,364420400,0,234,3553,0,42,210,19000
104,2013-07-08 03:27:33.411227-10,366388809,284,100780,3910,0,328,1640,17840
102,2013-07-08 03:27:36.502018-10,364435200,0,234,3572,0,42,210,18650
104,2013-07-08 03:27:48.223235-10,366403609,284,100778,3880,0,328,1640,17650
102,2013-07-08 03:27:51.284199-10,364450000,0,234,3582,0,42,210,18550
104,2013-07-08 03:28:03.032251-10,366418409,284,100781,3890,0,327,1635,17630
102,2013-07-08 03:28:06.068462-10,364464800,0,234,3577,0,42,210,18720
104,2013-07-08 03:28:17.847245-10,366433209,284,100775,3910,0,328,1640,17810
102,2013-07-08 03:28:20.850225-10,364479600,0,234,3563,0,42,210,18780
104,2013-07-08 03:28:32.655259-10,366448009,284,100775,3919,0,327,1635,18000
102,2013-07-08 03:28:35.633251-10,364494400,0,234,3597,0,42,210,18630
104,2013-07-08 03:28:47.475274-10,366462809,284,100786,3914,0,327,1635,17780
102,2013-07-08 03:28:50.417235-10,364509200,0,234,3558,0,42,210,18600
104,2013-07-08 03:29:02.28029-10,366477609,284,100770,3910,0,328,1640,17660
102,2013-07-08 03:29:05.200264-10,364524000,0,234,3592,0,42,210,18830
104,2013-07-08 03:29:17.090282-10,366492409,284,100774,3880,0,328,1640,17760
102,2013-07-08 03:29:19.989254-10,364538800,0,234,3563,0,42,210,18550
104,2013-07-08 03:29:31.899298-10,366507209,284,100785,3880,0,328,1640,17840
102,2013-07-08 03:29:34.764289-10,364553600,0,234,3592,0,42,210,18970
104,2013-07-08 03:29:46.709311-10,366522009,284,100778,3914,0,327,1635,18050
102,2013-07-08 03:29:49.547273-10,364568400,0,234,3587,0,42,210,19010
104,2013-07-08 03:30:01.521318-10,366536809,284,100776,3910,0,328,1640,17710
102,2013-07-08 03:30:04.335302-10,364583200,0,234,3553,0,42,210,18620
104,2013-07-08 03:30:16.338324-10,366551609,284,100776,3895,0,328,1640,17830
102,2013-07-08 03:30:19.113287-10,364598000,0,234,3597,0,42,210,18640
104,2013-07-08 03:30:31.149337-10,366566409,284,100778,3919,0,327,1635,17680
102,2013-07-08 03:30:33.891299-10,364612800,0,234,3592,0,42,210,18680
104,2013-07-08 03:30:45.958353-10,366581209,284,100783,3900,0,327,1635,17460
102,2013-07-08 03:30:48.67631-10,364627600,0,234,3572,0,42,210,18880
104,2013-07-08 03:31:00.763349-10,366596009,284,100781,3924,0,327,1635,18080
102,2013-07-08 03:31:03.460321-10,364642400,0,234,3577,0,42,210,18390
104,2013-07-08 03:31:15.576365-10,366610809,284,100782,3880,0,327,1635,18500
102,2013-07-08 03:31:18.241328-10,364657200,0,234,3587,0,42,210,18860
104,2013-07-08 03:31:30.386369-10,366625609,283,100781,3919,0,327,1635,18070
102,2013-07-08 03:31:33.027333-10,364672000,0,234,3577,0,42,210,19340
104,2013-07-08 03:31:45.196388-10,366640409,283,100780,3910,0,327,1635,17990
102,2013-07-08 03:31:47.807346-10,364686800,0,234,3582,0,42,210,19440
104,2013-07-08 03:32:00.005408-10,366655209,283,100775,3919,0,327,1635,17910
102,2013-07-08 03:32:02.588371-10,364701600,0,234,3592,0,42,210,19160
104,2013-07-08 03:32:14.816407-10,366670009,283,100776,3890,0,327,1635,18450
102,2013-07-08 03:32:17.376363-10,364716400,0,234,3592,0,42,210,18890
104,2013-07-08 03:32:29.630406-10,366684809,283,100774,3919,0,327,1635,18040
102,2013-07-08 03:32:32.158372-10,364731200,0,234,3567,0,42,210,19060
104,2013-07-08 03:32:44.440421-10,366699609,283,100781,3905,0,328,1640,17920
102,2013-07-08 03:32:46.936382-10,364746000,0,234,3587,0,42,210,18680
104,2013-07-08 03:32:59.252425-10,366714409,283,100776,3934,0,328,1640,18270
102,2013-07-08 03:33:01.725422-10,364760800,0,234,3572,0,42,210,18970
104,2013-07-08 03:33:14.063442-10,366729209,283,100779,3914,0,328,1640,18040
102,2013-07-08 03:33:16.503403-10,364775600,0,234,3558,0,42,210,19220
104,2013-07-08 03:33:28.874448-10,366744009,283,100773,3880,0,328,1640,17980
102,2013-07-08 03:33:31.282406-10,364790400,0,234,3592,0,42,210,19370
104,2013-07-08 03:33:43.686467-10,366758809,283,100774,3934,0,327,1635,18150
102,2013-07-08 03:33:46.076417-10,364805200,0,234,3577,0,42,210,18740
104,2013-07-08 03:33:58.494469-10,366773609,283,100775,3885,0,327,1635,18580
102,2013-07-08 03:34:00.851442-10,364820000,0,234,3587,0,42,210,19270
104,2013-07-08 03:34:13.306482-10,366788409,283,100781,3885,0,327,1635,18050
102,2013-07-08 03:34:15.633448-10,364834800,0,234,3587,0,42,210,19510
104,2013-07-08 03:34:28.118488-10,366803209,283,100771,3890,0,328,1640,17920
102,2013-07-08 03:34:30.417451-10,364849600,0,234,3567,0,42,210,19060
104,2013-07-08 03:34:42.930503-10,366818009,283,100775,3905,0,328,1640,18090
102,2013-07-08 03:34:45.203453-10,364864400,0,234,3577,0,42,210,18770
104,2013-07-08 03:34:57.7405-10,366832809,283,100778,3880,0,327,1635,18430
102,2013-07-08 03:34:59.978463-10,364879200,0,234,3577,0,42,210,19170
104,2013-07-08 03:35:12.552514-10,366847609,283,100776,3934,0,328,1640,18440
102,2013-07-08 03:35:14.765499-10,364894000,0,234,3587,0,42,210,19360
104,2013-07-08 03:35:27.363517-10,366862409,283,100778,3929,0,327,1635,18030
102,2013-07-08 03:35:29.54648-10,364908800,0,234,3592,0,42,210,19450
104,2013-07-08 03:35:42.179533-10,366877209,283,100778,3895,0,328,1640,18030
102,2013-07-08 03:35:44.332489-10,364923600,0,234,3577,0,42,210,18800
104,2013-07-08 03:35:56.981562-10,366892009,283,100778,3910,0,327,1635,18330
102,2013-07-08 03:35:59.109525-10,364938400,0,234,3558,0,42,210,19020
104,2013-07-08 03:36:11.795553-10,366906809,283,100777,3880,0,327,1635,18070
102,2013-07-08 03:36:13.893529-10,364953200,0,234,3577,0,42,210,19280
104,2013-07-08 03:36:26.606552-10,366921609,283,100780,3910,0,327,1635,17970
102,2013-07-08 03:36:28.675516-10,364968000,0,234,3563,0,42,210,19140
104,2013-07-08 03:36:41.41856-10,366936409,283,100780,3919,0,327,1635,18160
102,2013-07-08 03:36:43.460533-10,364982800,0,234,3553,0,42,210,18840
104,2013-07-08 03:36:56.22757-10,366951209,283,100776,3900,0,327,1635,17900
102,2013-07-08 03:36:58.243534-10,364997600,0,234,3563,0,42,210,19070
104,2013-07-08 03:37:11.040585-10,366966009,283,100776,3890,0,328,1640,17820
102,2013-07-08 03:37:13.021567-10,365012400,0,234,3587,0,42,210,18860
104,2013-07-08 03:37:25.848589-10,366980809,283,100773,3900,0,327,1635,17970
102,2013-07-08 03:37:27.809579-10,365027200,0,234,3548,0,42,210,19470
104,2013-07-08 03:37:40.6606-10,366995609,283,100776,3880,0,328,1640,18460
102,2013-07-08 03:37:42.585588-10,365042000,0,234,3548,0,42,210,19350
104,2013-07-08 03:37:55.47161-10,367010409,283,100779,3919,0,327,1635,17990
102,2013-07-08 03:37:57.374573-10,365056800,0,234,3582,0,42,210,19000
104,2013-07-08 03:38:10.282628-10,367025209,283,100770,3919,0,327,1635,17900
102,2013-07-08 03:38:12.153606-10,365071600,0,234,3558,0,42,210,18860
104,2013-07-08 03:38:25.094624-10,367040009,283,100779,3895,0,327,1635,18090
102,2013-07-08 03:38:26.938586-10,365086400,0,234,3587,0,42,210,19230
104,2013-07-08 03:38:39.901666-10,367054809,283,100770,3875,0,328,1640,18070
102,2013-07-08 03:38:41.720609-10,365101200,0,234,3558,0,42,210,19380
104,2013-07-08 03:38:54.721666-10,367069609,283,100773,3880,0,327,1635,18030
102,2013-07-08 03:38:56.505632-10,365116000,0,234,3548,0,42,210,19110
104,2013-07-08 03:39:09.525688-10,367084409,283,100782,3905,0,328,1640,18160
102,2013-07-08 03:39:11.283616-10,365130800,0,234,3558,0,42,210,18750
104,2013-07-08 03:39:24.34866-10,367099209,283,100776,3919,0,327,1635,18070
102,2013-07-08 03:39:26.065646-10,365145600,0,234,3592,0,42,210,19360
104,2013-07-08 03:39:39.146683-10,367114009,283,100777,3934,0,327,1635,18150
102,2013-07-08 03:39:40.847624-10,365160400,0,234,3582,0,42,210,19420
104,2013-07-08 03:39:53.954681-10,367128809,283,100774,3880,0,327,1635,17850
102,2013-07-08 03:39:55.640641-10,365175200,0,234,3587,0,42,210,19120
104,2013-07-08 03:40:08.768697-10,367143609,283,100776,3910,0,327,1635,18290
102,2013-07-08 03:40:10.41665-10,365190000,0,234,3582,0,42,210,18850
104,2013-07-08 03:40:23.58069-10,367158409,283,100770,3929,0,328,1640,18370
102,2013-07-08 03:40:25.197691-10,365204800,0,234,3592,0,42,210,19000
104,2013-07-08 03:40:38.390719-10,367173209,283,100774,3924,0,327,1635,17930
102,2013-07-08 03:40:39.976673-10,365219600,0,234,3543,0,42,210,19130
104,2013-07-08 03:40:53.199713-10,367188009,283,100778,3910,0,327,1635,18010
102,2013-07-08 03:40:54.76367-10,365234400,0,234,3548,0,42,210,19170
104,2013-07-08 03:41:08.016731-10,367202809,283,100781,3910,0,327,1635,17910
102,2013-07-08 03:41:09.547686-10,365249200,0,234,3553,0,42,210,19480
104,2013-07-08 03:41:22.827734-10,367217609,283,100777,3885,0,327,1635,18460
102,2013-07-08 03:41:24.328698-10,365264000,0,234,3582,0,42,210,19520
104,2013-07-08 03:41:37.635749-10,367232409,283,100774,3924,0,327,1635,18070
102,2013-07-08 03:41:39.115709-10,365278800,0,234,3572,0,42,210,19060
104,2013-07-08 03:41:52.443759-10,367247209,283,100772,3934,0,327,1635,18050
102,2013-07-08 03:41:53.89571-10,365293600,0,234,3548,0,42,210,20640
104,2013-07-08 03:42:07.256766-10,367262009,283,100776,3910,0,327,1635,18210
102,2013-07-08 03:42:08.683712-10,365308400,0,234,3543,0,42,210,21070
104,2013-07-08 03:42:22.068775-10,367276809,283,100767,3910,0,327,1635,17970
102,2013-07-08 03:42:23.462732-10,365323200,0,234,3577,0,43,215,19090
104,2013-07-08 03:42:36.875787-10,367291609,283,100771,3875,0,327,1635,18190
102,2013-07-08 03:42:38.245772-10,365338000,0,234,3572,0,42,210,18930
104,2013-07-08 03:42:51.687787-10,367306409,283,100771,3905,0,327,1635,18190
102,2013-07-08 03:42:53.024738-10,365352800,0,234,3567,0,42,210,18940
104,2013-07-08 03:43:06.500807-10,367321209,283,100766,3880,0,327,1635,18600
102,2013-07-08 03:43:07.805789-10,365367600,0,234,3587,0,43,215,19410
104,2013-07-08 03:43:21.311808-10,367336009,283,100778,3895,0,328,1640,18010
102,2013-07-08 03:43:22.588756-10,365382400,0,234,3548,0,42,210,19140
104,2013-07-08 03:43:36.121851-10,367350809,283,100775,3914,0,327,1635,17940
102,2013-07-08 03:43:37.370775-10,365397200,0,234,3587,0,42,210,18920
104,2013-07-08 03:43:50.930832-10,367365609,283,100772,3910,0,327,1635,18230
102,2013-07-08 03:43:52.158793-10,365412000,0,234,3567,0,42,210,18950
104,2013-07-08 03:44:05.743838-10,367380409,283,100771,3880,0,327,1635,18220
102,2013-07-08 03:44:06.9348-10,365426800,0,234,3577,0,42,210,19010
104,2013-07-08 03:44:20.552839-10,367395209,283,100769,3885,0,327,1635,18180
102,2013-07-08 03:44:21.719798-10,365441600,0,234,3592,0,42,210,19080
104,2013-07-08 03:44:35.368858-10,367410009,283,100777,3910,0,327,1635,17920
102,2013-07-08 03:44:36.505827-10,365456400,0,234,3572,0,42,210,19140
104,2013-07-08 03:44:50.175864-10,367424809,283,100766,3875,0,327,1635,18200
102,2013-07-08 03:44:51.281827-10,365471200,0,234,3567,0,42,210,19250
104,2013-07-08 03:45:04.987878-10,367439609,283,100776,3914,0,327,1635,18030
102,2013-07-08 03:45:06.072854-10,365486000,0,234,3572,0,42,210,19050
104,2013-07-08 03:45:19.79791-10,367454409,283,100770,3895,0,328,1640,18130
